customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned,contract_months
PETRA-01173,Male,0,14,84.02,701.99,One year,Fiber optic,2,Electronic check,1,0,0,12
PETRA-01174,Male,0,13,34.82,135.36,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-01175,Male,0,23,57.54,1637.18,Month-to-month,No,1,Bank transfer,0,0,0,1
PETRA-01176,Male,0,47,20.00,1721.40,Month-to-month,No,2,Credit card,0,0,1,1
PETRA-01177,Male,1,72,72.76,6305.18,Month-to-month,DSL,1,Electronic check,0,1,0,1
PETRA-01178,Male,1,3,84.17,84.41,One year,DSL,3,Mailed check,0,1,1,12
PETRA-01179,Male,0,4,93.17,0.00,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-01180,Female,0,14,98.35,1012.49,Month-to-month,No,0,Electronic check,0,0,0,1
PETRA-01181,Female,0,20,62.44,1525.00,One year,DSL,1,Mailed check,1,1,0,12
PETRA-01182,Female,1,35,20.00,469.46,Two year,DSL,0,Credit card,0,0,0,24
PETRA-01183,Male,0,16,102.85,2806.28,Month-to-month,Fiber optic,0,Credit card,0,1,0,1
PETRA-01184,Male,0,25,90.19,3086.65,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-01185,Male,0,48,79.25,4436.16,Month-to-month,Fiber optic,2,Electronic check,0,0,0,1
PETRA-01186,Male,0,43,87.78,5115.11,Month-to-month,Fiber optic,3,Bank transfer,0,0,0,1
PETRA-01187,Female,0,36,72.81,72.34,Two year,Fiber optic,3,Credit card,0,0,0,24
PETRA-01188,Female,0,2,20.00,0.14,Two year,No,1,Credit card,0,0,0,24
PETRA-01189,Male,0,47,68.71,877.80,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-01190,Male,0,14,77.20,1371.62,Month-to-month,No,2,Credit card,0,1,0,1
PETRA-01191,Male,0,2,94.20,53.22,Month-to-month,Fiber optic,0,Electronic check,0,0,0,1
PETRA-01192,Male,0,3,70.39,223.29,One year,DSL,0,Credit card,1,0,0,12
PETRA-01193,Female,0,9,48.25,384.27,Month-to-month,No,0,Electronic check,1,0,0,1
PETRA-01194,Female,1,10,79.64,1130.92,Month-to-month,No,2,Electronic check,1,0,0,1
PETRA-01195,Female,0,22,87.53,312.60,Month-to-month,No,0,Mailed check,0,0,0,1
PETRA-01196,Female,0,72,24.64,2334.96,One year,No,1,Credit card,1,0,0,12
PETRA-01197,Female,0,6,77.64,117.10,Two year,Fiber optic,1,Electronic check,0,0,0,24
PETRA-01198,Female,0,31,100.45,1011.96,Month-to-month,DSL,2,Electronic check,0,1,0,1
PETRA-01199,Female,0,34,42.06,1287.44,One year,DSL,1,Bank transfer,1,0,0,12
PETRA-01200,Female,0,55,57.07,5762.60,Two year,No,0,Credit card,1,0,0,24
PETRA-01201,Male,0,11,102.66,463.97,Month-to-month,No,2,Credit card,1,1,0,1
PETRA-01202,Female,0,24,21.87,0.00,Two year,No,0,Electronic check,1,0,0,24
PETRA-01203,Female,0,6,37.97,77.07,One year,No,1,Bank transfer,0,1,0,12
PETRA-01204,Female,1,9,66.34,436.09,Month-to-month,Fiber optic,0,Mailed check,1,0,0,1
PETRA-01205,Female,0,6,66.42,919.97,One year,DSL,0,Electronic check,1,1,1,12
PETRA-01206,Female,1,32,104.37,4247.89,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-01207,Female,1,56,52.76,1396.63,Month-to-month,Fiber optic,0,Mailed check,0,0,0,1
PETRA-01208,Male,0,20,73.12,1317.84,Month-to-month,Fiber optic,2,Electronic check,0,1,0,1
PETRA-01209,Female,0,4,65.25,548.00,One year,DSL,1,Credit card,1,0,0,12
PETRA-01210,Female,0,36,25.50,763.58,Two year,No,1,Credit card,0,1,0,24
PETRA-01211,Female,0,35,49.14,1444.90,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-01212,Male,0,2,57.66,82.60,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-01213,Female,0,66,94.17,9243.23,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-01214,Male,0,14,30.74,272.09,Two year,Fiber optic,1,Credit card,0,1,0,24
PETRA-01215,Male,0,0,21.28,69.78,Month-to-month,Fiber optic,0,Credit card,1,1,0,1
PETRA-01216,Female,0,35,108.06,6595.99,Two year,Fiber optic,0,Electronic check,1,0,0,24
PETRA-01217,Female,0,4,47.13,269.50,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-01218,Female,0,67,74.82,4226.30,Month-to-month,DSL,0,Mailed check,0,0,0,1
PETRA-01219,Male,1,4,94.27,7.95,Month-to-month,Fiber optic,2,Credit card,0,0,0,1
PETRA-01220,Female,0,21,104.02,1841.86,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-01221,Female,0,37,25.11,494.35,Month-to-month,No,0,Electronic check,0,0,0,1
PETRA-01222,Female,0,1,37.61,0.00,Two year,No,2,Mailed check,1,0,0,24
PETRA-01223,Female,0,66,64.35,3535.36,Month-to-month,DSL,4,Credit card,0,0,0,1
PETRA-01224,Male,0,43,68.20,3916.65,Month-to-month,No,1,Electronic check,1,0,0,1
PETRA-01225,Female,0,1,20.00,0.00,One year,DSL,1,Credit card,1,0,0,12
PETRA-01226,Male,0,70,57.44,151.30,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-01227,Female,1,7,114.42,263.42,One year,Fiber optic,2,Credit card,1,0,1,12
PETRA-01228,Male,1,44,51.20,4918.37,One year,No,4,Mailed check,1,1,0,12
PETRA-01229,Male,0,64,101.93,9029.18,Two year,No,3,Credit card,0,0,0,24
PETRA-01230,Female,0,21,20.00,138.43,One year,No,3,Electronic check,0,1,0,12
PETRA-01231,Female,0,1,66.01,169.13,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-01232,Female,0,53,38.65,1704.42,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-01233,Female,0,72,61.49,11487.85,Month-to-month,DSL,2,Credit card,1,1,0,1
PETRA-01234,Female,0,13,59.15,909.96,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-01235,Male,0,11,48.88,750.54,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-01236,Male,0,4,115.02,729.74,Month-to-month,DSL,3,Electronic check,1,0,1,1
PETRA-01237,Male,0,38,115.29,8938.23,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-01238,Male,0,22,48.90,745.19,Two year,Fiber optic,0,Credit card,1,1,0,24
PETRA-01239,Male,0,3,65.99,391.91,Month-to-month,Fiber optic,4,Mailed check,1,0,1,1
PETRA-01240,Female,0,6,99.66,336.86,Two year,Fiber optic,2,Credit card,1,0,0,24
PETRA-01241,Female,0,8,69.60,415.93,One year,DSL,3,Bank transfer,1,0,0,12
PETRA-01242,Female,1,0,50.84,0.71,Month-to-month,Fiber optic,2,Mailed check,0,0,0,1
PETRA-01243,Male,0,18,108.75,3218.75,Two year,Fiber optic,3,Mailed check,1,1,0,24
PETRA-01244,Female,0,2,43.28,60.14,Two year,DSL,2,Credit card,0,0,1,24
PETRA-01245,Female,0,25,73.84,3978.96,One year,DSL,2,Credit card,0,1,0,12
PETRA-01246,Female,0,9,20.00,347.13,One year,No,2,Electronic check,0,0,0,12
PETRA-01247,Male,0,6,70.43,434.31,Month-to-month,Fiber optic,3,Bank transfer,0,0,0,1
PETRA-01248,Male,0,15,77.07,374.28,One year,DSL,0,Electronic check,0,0,0,12
PETRA-01249,Female,1,1,34.82,114.91,One year,Fiber optic,0,Bank transfer,1,0,0,12
PETRA-01250,Male,0,5,88.99,0.00,One year,Fiber optic,2,Credit card,1,1,1,12
PETRA-01251,Male,0,3,48.65,221.69,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-01252,Male,0,49,47.79,991.31,One year,DSL,4,Electronic check,0,0,0,12
PETRA-01253,Female,0,45,96.85,8191.00,Two year,No,4,Electronic check,0,1,1,24
PETRA-01254,Female,0,10,62.18,18.61,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-01255,Male,0,1,32.01,0.00,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-01256,Male,0,30,83.35,3267.29,Month-to-month,Fiber optic,2,Bank transfer,1,1,1,1
PETRA-01257,Female,0,14,79.93,1590.25,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-01258,Female,0,8,30.85,138.64,One year,Fiber optic,0,Electronic check,1,1,0,12
PETRA-01259,Female,0,4,115.33,354.07,Month-to-month,DSL,2,Mailed check,1,0,0,1
PETRA-01260,Male,1,7,61.25,714.72,Two year,DSL,1,Mailed check,1,0,0,24
PETRA-01261,Female,0,66,35.80,4027.49,One year,DSL,1,Bank transfer,1,0,0,12
PETRA-01262,Male,1,23,92.90,1610.55,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-01263,Female,1,17,73.47,718.17,One year,Fiber optic,2,Credit card,0,1,0,12
PETRA-01264,Male,1,20,70.34,58.64,Month-to-month,No,2,Bank transfer,0,0,0,1
PETRA-01265,Male,0,1,62.56,82.85,Month-to-month,DSL,1,Bank transfer,0,1,0,1
PETRA-01266,Male,0,46,35.65,2572.98,Month-to-month,Fiber optic,3,Electronic check,1,0,0,1
PETRA-01267,Male,0,13,23.02,330.99,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-01268,Female,0,38,69.12,925.91,Two year,Fiber optic,2,Credit card,0,0,0,24
PETRA-01269,Male,0,11,74.44,1842.77,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-01270,Male,0,15,100.42,0.00,One year,Fiber optic,2,Mailed check,0,0,0,12
PETRA-01271,Male,1,15,116.35,2818.19,Month-to-month,DSL,1,Mailed check,0,0,0,1
PETRA-01272,Female,0,0,89.80,17.34,Month-to-month,DSL,0,Bank transfer,1,1,0,1
PETRA-01273,Female,0,9,70.98,848.44,One year,Fiber optic,3,Mailed check,0,0,0,12
PETRA-01274,Female,0,1,40.71,0.00,Two year,DSL,2,Electronic check,0,0,0,24
PETRA-01275,Female,0,72,92.17,5928.38,Two year,DSL,2,Electronic check,0,0,0,24
PETRA-01276,Female,0,14,48.60,820.13,One year,No,0,Bank transfer,0,1,0,12
PETRA-01277,Female,0,34,38.46,1229.05,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-01278,Male,0,29,20.59,0.00,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-01279,Female,0,17,104.01,3887.66,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-01280,Female,0,38,89.01,4921.69,Two year,Fiber optic,2,Mailed check,1,0,0,24
PETRA-01281,Female,0,41,31.13,1307.11,One year,DSL,1,Credit card,0,0,0,12
PETRA-01282,Male,0,24,92.02,2361.56,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-01283,Female,0,3,103.82,678.57,Month-to-month,Fiber optic,3,Bank transfer,0,0,0,1
PETRA-01284,Male,0,12,77.95,449.06,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-01285,Male,0,8,33.09,85.29,One year,Fiber optic,3,Bank transfer,1,1,0,12
PETRA-01286,Female,0,72,62.40,7166.02,Month-to-month,No,1,Bank transfer,0,0,0,1
PETRA-01287,Male,0,3,40.43,160.59,Two year,DSL,2,Bank transfer,0,0,0,24
PETRA-01288,Male,0,24,56.48,397.29,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-01289,Female,0,40,53.64,3780.63,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-01290,Male,1,8,38.73,373.85,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-01291,Female,0,0,63.72,0.00,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-01292,Male,1,8,54.09,581.28,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-01293,Male,0,13,96.83,1559.03,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-01294,Female,0,5,34.19,160.41,Two year,Fiber optic,4,Credit card,1,0,1,24
PETRA-01295,Female,0,13,64.51,1064.32,Two year,No,1,Credit card,0,1,0,24
PETRA-01296,Male,0,27,108.30,4205.64,Month-to-month,DSL,1,Mailed check,1,1,0,1
PETRA-01297,Female,1,38,107.13,6676.12,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-01298,Female,0,1,62.14,70.73,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-01299,Male,1,26,99.23,2091.28,One year,DSL,0,Bank transfer,1,0,0,12
PETRA-01300,Female,1,16,91.10,1701.46,Month-to-month,Fiber optic,0,Credit card,0,0,0,1
PETRA-01301,Male,0,21,75.75,2916.69,Month-to-month,DSL,3,Electronic check,1,0,0,1
PETRA-01302,Female,0,10,60.96,878.47,Month-to-month,Fiber optic,2,Mailed check,1,0,0,1
PETRA-01303,Female,0,72,44.00,2443.29,Two year,DSL,3,Credit card,1,0,0,24
PETRA-01304,Female,0,1,46.29,50.74,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-01305,Female,0,6,31.59,410.48,One year,DSL,1,Electronic check,1,0,0,12
PETRA-01306,Male,0,9,108.51,1488.84,Two year,No,6,Credit card,1,0,1,24
PETRA-01307,Male,1,18,20.00,398.26,Month-to-month,No,0,Credit card,0,0,0,1
PETRA-01308,Male,0,72,92.05,11918.72,Month-to-month,Fiber optic,2,Electronic check,1,0,0,1
PETRA-01309,Female,0,5,73.88,228.96,Month-to-month,Fiber optic,3,Electronic check,1,0,0,1
PETRA-01310,Female,0,14,57.48,989.96,One year,No,3,Credit card,1,0,0,12
PETRA-01311,Male,0,31,45.93,3293.12,Month-to-month,DSL,2,Electronic check,0,0,0,1
PETRA-01312,Female,1,2,68.65,200.10,Month-to-month,No,1,Credit card,1,1,0,1
PETRA-01313,Female,0,17,37.52,1361.36,Month-to-month,Fiber optic,4,Bank transfer,1,1,1,1
PETRA-01314,Female,1,43,86.36,3495.72,One year,No,0,Electronic check,1,0,0,12
PETRA-01315,Male,0,40,69.85,1862.71,One year,DSL,2,Electronic check,0,0,0,12
PETRA-01316,Female,1,13,58.19,1370.85,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-01317,Female,0,45,37.10,0.00,One year,DSL,1,Electronic check,0,0,0,12
PETRA-01318,Male,0,4,71.67,322.85,Month-to-month,DSL,1,Electronic check,0,1,0,1
PETRA-01319,Male,0,0,73.44,82.47,Month-to-month,DSL,1,Mailed check,1,0,0,1
PETRA-01320,Male,0,11,81.27,1245.93,Month-to-month,No,2,Bank transfer,0,0,0,1
PETRA-01321,Male,0,2,33.41,0.00,One year,DSL,0,Bank transfer,1,1,1,12
PETRA-01322,Female,0,13,33.04,24.83,One year,DSL,1,Electronic check,0,0,0,12
PETRA-01323,Female,0,8,69.50,511.49,Month-to-month,DSL,2,Credit card,0,0,0,1
PETRA-01324,Female,0,72,74.47,7143.92,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-01325,Male,0,4,53.82,292.75,Month-to-month,Fiber optic,3,Credit card,0,0,0,1
PETRA-01326,Female,0,12,103.16,1232.53,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-01327,Male,0,27,55.90,2280.96,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
PETRA-01328,Female,0,10,89.51,1168.78,Month-to-month,No,2,Electronic check,1,0,1,1
PETRA-01329,Male,0,54,91.66,4503.90,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-01330,Male,0,57,58.05,4554.35,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-01331,Female,0,14,32.93,252.05,Month-to-month,Fiber optic,5,Electronic check,1,0,1,1
PETRA-01332,Male,0,3,34.36,154.02,Month-to-month,Fiber optic,1,Mailed check,0,0,0,1
PETRA-01333,Female,0,59,53.80,1292.41,One year,No,0,Bank transfer,1,1,0,12
PETRA-01334,Female,1,12,53.99,868.93,Month-to-month,No,1,Credit card,0,0,0,1
PETRA-01335,Female,0,24,95.60,3037.77,One year,Fiber optic,1,Bank transfer,1,0,0,12
PETRA-01336,Female,0,6,101.47,481.47,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-01337,Male,0,70,99.85,10095.63,Month-to-month,DSL,0,Credit card,0,0,0,1
PETRA-01338,Female,0,19,95.52,3774.60,Month-to-month,Fiber optic,1,Mailed check,0,0,0,1
PETRA-01339,Male,0,72,63.87,1315.13,Month-to-month,Fiber optic,0,Bank transfer,0,1,0,1
PETRA-01340,Female,0,2,75.16,250.72,One year,DSL,0,Bank transfer,0,0,0,12
PETRA-01341,Male,0,10,37.12,653.54,Month-to-month,No,0,Bank transfer,0,1,0,1
PETRA-01342,Male,0,41,76.60,2684.83,Month-to-month,Fiber optic,3,Credit card,0,1,1,1
PETRA-01343,Female,0,2,69.70,217.56,Month-to-month,DSL,4,Bank transfer,1,0,1,1
PETRA-01344,Male,0,0,42.80,0.00,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-01345,Female,1,24,108.60,4898.44,Two year,Fiber optic,2,Bank transfer,1,1,0,24
PETRA-01346,Female,1,2,31.28,0.00,Two year,DSL,0,Electronic check,0,1,0,24
PETRA-01347,Female,1,38,108.28,8276.08,Month-to-month,Fiber optic,1,Bank transfer,1,0,1,1
PETRA-01348,Female,1,59,33.12,432.62,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-01349,Female,0,17,48.19,870.86,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-01350,Male,0,3,61.05,78.80,Month-to-month,DSL,5,Bank transfer,0,1,1,1
PETRA-01351,Male,0,15,26.33,808.61,Month-to-month,Fiber optic,0,Bank transfer,0,1,0,1
PETRA-01352,Male,0,24,39.50,796.08,Month-to-month,No,2,Mailed check,1,1,0,1
PETRA-01353,Female,0,72,61.57,2750.85,Month-to-month,No,4,Bank transfer,1,0,1,1
PETRA-01354,Male,1,3,66.53,356.12,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-01355,Male,0,0,77.17,58.57,Month-to-month,Fiber optic,0,Electronic check,0,1,0,1
PETRA-01356,Male,0,4,82.83,253.94,One year,No,2,Bank transfer,0,0,0,12
PETRA-01357,Male,0,12,38.51,141.50,Two year,DSL,2,Mailed check,1,1,0,24
PETRA-01358,Male,0,1,48.03,0.00,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-01359,Male,0,7,92.87,1230.38,One year,Fiber optic,4,Bank transfer,1,1,1,12
PETRA-01360,Male,0,9,20.00,232.79,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-01361,Male,0,3,50.85,171.06,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-01362,Male,0,12,62.65,1010.87,One year,DSL,0,Bank transfer,1,0,0,12
PETRA-01363,Male,1,7,104.55,0.00,Month-to-month,Fiber optic,3,Credit card,1,1,1,1
PETRA-01364,Female,0,4,32.69,101.04,Two year,DSL,0,Bank transfer,0,0,1,24
PETRA-01365,Male,0,12,79.23,752.46,Two year,No,0,Credit card,1,1,0,24
PETRA-01366,Male,0,29,86.98,4255.24,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-01367,Male,0,24,24.34,0.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-01368,Female,0,21,60.50,2207.50,Month-to-month,No,2,Electronic check,0,0,0,1
PETRA-01369,Female,1,65,75.38,11054.64,Two year,Fiber optic,1,Bank transfer,1,1,0,24
PETRA-01370,Female,0,1,87.19,0.00,Month-to-month,DSL,0,Electronic check,0,1,0,1
PETRA-01371,Male,0,11,34.60,385.01,One year,DSL,1,Credit card,1,1,0,12
PETRA-01372,Male,0,3,62.21,251.85,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-01373,Male,0,52,64.90,5437.59,One year,No,3,Mailed check,0,0,0,12
PETRA-01374,Female,0,39,25.40,0.00,Month-to-month,DSL,1,Mailed check,1,1,0,1
PETRA-01375,Female,0,49,53.02,3211.88,Two year,No,0,Bank transfer,0,0,0,24
PETRA-01376,Female,1,14,56.70,672.21,One year,DSL,1,Bank transfer,0,0,0,12
PETRA-01377,Female,0,11,58.23,513.48,Month-to-month,Fiber optic,2,Mailed check,1,0,0,1
PETRA-01378,Female,0,10,48.45,1186.19,Month-to-month,Fiber optic,3,Bank transfer,1,0,0,1
PETRA-01379,Female,0,21,26.23,467.75,Month-to-month,DSL,2,Credit card,0,1,1,1
PETRA-01380,Female,0,23,56.60,1711.65,Month-to-month,No,3,Credit card,1,0,0,1
PETRA-01381,Male,1,30,85.79,2356.96,Two year,DSL,1,Credit card,1,1,0,24
PETRA-01382,Male,0,8,62.89,588.09,Month-to-month,No,1,Electronic check,1,1,0,1
PETRA-01383,Female,0,45,21.62,1349.45,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-01384,Male,0,51,54.13,4487.31,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-01385,Male,0,6,93.17,254.97,Two year,No,0,Credit card,0,0,0,24
PETRA-01386,Female,0,17,39.49,743.02,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-01387,Male,0,26,75.34,2216.62,One year,DSL,0,Electronic check,0,1,0,12
PETRA-01388,Female,0,17,89.30,0.00,Two year,Fiber optic,0,Mailed check,1,0,0,24
PETRA-01389,Female,0,72,105.92,2535.20,Month-to-month,DSL,2,Bank transfer,0,0,0,1
PETRA-01390,Male,0,47,92.03,7022.63,One year,No,0,Electronic check,0,0,0,12
PETRA-01391,Female,0,9,52.13,317.54,Month-to-month,DSL,0,Credit card,0,0,1,1
PETRA-01392,Female,0,7,99.06,1961.21,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-01393,Female,0,6,47.75,479.62,One year,DSL,5,Bank transfer,0,0,1,12
PETRA-01394,Male,0,6,96.70,763.74,Two year,Fiber optic,0,Credit card,1,0,0,24
PETRA-01395,Female,0,1,35.78,156.61,Two year,No,0,Bank transfer,1,1,0,24
PETRA-01396,Female,0,36,97.56,5412.01,One year,No,0,Electronic check,0,0,0,12
PETRA-01397,Female,0,1,72.56,87.30,Two year,Fiber optic,2,Credit card,0,0,1,24
PETRA-01398,Male,0,4,96.76,3.90,One year,DSL,0,Bank transfer,1,0,0,12
PETRA-01399,Male,1,48,73.79,5191.33,One year,DSL,2,Mailed check,0,0,0,12
PETRA-01400,Female,0,12,34.45,817.62,Month-to-month,No,2,Electronic check,1,0,0,1
PETRA-01401,Male,0,38,78.48,1744.63,Month-to-month,DSL,3,Bank transfer,1,1,1,1
PETRA-01402,Male,0,20,48.88,0.00,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-01403,Male,0,4,88.95,89.49,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-01404,Male,0,10,40.30,899.26,One year,No,1,Credit card,1,0,0,12
PETRA-01405,Male,0,14,35.51,525.09,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-01406,Male,0,34,20.00,1374.85,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-01407,Female,0,4,92.75,375.96,One year,No,1,Bank transfer,0,1,0,12
PETRA-01408,Male,1,63,52.63,2163.24,One year,No,0,Electronic check,0,1,0,12
PETRA-01409,Male,0,7,66.61,1162.94,One year,Fiber optic,2,Electronic check,0,0,1,12
PETRA-01410,Male,0,27,43.19,862.84,One year,Fiber optic,0,Bank transfer,0,1,0,12
PETRA-01411,Female,1,22,62.39,1133.25,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-01412,Male,1,51,54.20,3655.42,Two year,Fiber optic,0,Bank transfer,0,0,0,24
PETRA-01413,Female,0,8,37.81,241.04,Two year,DSL,2,Electronic check,0,1,0,24
PETRA-01414,Female,0,20,94.32,2914.10,One year,Fiber optic,2,Credit card,0,0,1,12
PETRA-01415,Female,0,34,38.93,1736.90,Month-to-month,Fiber optic,2,Credit card,1,0,1,1
PETRA-01416,Female,0,19,97.79,2489.58,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-01417,Male,0,23,28.47,372.22,Two year,DSL,4,Electronic check,1,0,0,24
PETRA-01418,Female,0,19,59.89,0.00,Two year,Fiber optic,2,Credit card,0,0,0,24
PETRA-01419,Male,0,69,93.74,2700.32,Two year,DSL,1,Bank transfer,0,1,0,24
PETRA-01420,Female,0,72,90.87,3135.26,One year,Fiber optic,3,Bank transfer,1,0,0,12
PETRA-01421,Female,0,7,72.22,609.11,One year,Fiber optic,1,Bank transfer,1,1,0,12
PETRA-01422,Female,0,16,32.10,220.55,Month-to-month,Fiber optic,3,Credit card,1,0,0,1
PETRA-01423,Female,0,17,39.06,0.00,One year,DSL,0,Credit card,1,0,0,12
PETRA-01424,Male,0,32,80.36,507.55,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-01425,Female,1,12,48.55,740.70,Two year,Fiber optic,1,Mailed check,1,0,0,24
PETRA-01426,Female,0,19,27.72,780.08,Month-to-month,Fiber optic,1,Electronic check,1,0,1,1
PETRA-01427,Female,0,9,65.60,381.00,Two year,Fiber optic,0,Credit card,1,0,0,24
PETRA-01428,Male,0,24,49.61,857.22,Month-to-month,No,4,Credit card,1,0,1,1
PETRA-01429,Female,0,16,107.40,2456.89,Month-to-month,DSL,3,Bank transfer,0,0,0,1
PETRA-01430,Male,0,23,51.29,1316.28,One year,Fiber optic,0,Credit card,0,1,0,12
PETRA-01431,Male,0,2,99.49,364.20,One year,DSL,3,Electronic check,1,0,0,12
PETRA-01432,Male,0,20,74.23,1320.84,One year,No,0,Bank transfer,1,0,0,12
PETRA-01433,Female,0,10,111.91,467.76,One year,DSL,0,Mailed check,0,0,0,12
PETRA-01434,Male,0,51,90.88,8159.70,One year,Fiber optic,0,Credit card,0,0,0,12
PETRA-01435,Male,0,4,40.29,126.03,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-01436,Male,0,43,20.00,385.17,Two year,DSL,4,Electronic check,0,1,1,24
PETRA-01437,Female,1,2,20.00,111.43,Two year,No,3,Electronic check,0,0,1,24
PETRA-01438,Male,0,1,101.00,216.94,One year,DSL,2,Mailed check,1,0,1,12
PETRA-01439,Female,0,31,42.83,1498.11,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-01440,Female,0,4,90.35,107.34,One year,Fiber optic,3,Credit card,1,0,1,12
PETRA-01441,Female,0,0,87.72,122.78,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-01442,Female,0,10,60.73,767.49,Two year,DSL,1,Electronic check,0,1,0,24
PETRA-01443,Male,0,15,67.30,1164.82,Month-to-month,DSL,1,Mailed check,1,0,0,1
PETRA-01444,Male,0,6,67.24,289.33,Month-to-month,DSL,3,Bank transfer,1,0,0,1
PETRA-01445,Male,0,17,100.59,3062.38,Month-to-month,No,0,Electronic check,1,1,0,1
PETRA-01446,Female,0,17,35.39,134.81,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-01447,Female,0,33,37.97,197.21,One year,DSL,2,Credit card,0,1,0,12
PETRA-01448,Female,0,44,63.52,6500.84,One year,Fiber optic,2,Bank transfer,0,1,0,12
PETRA-01449,Male,0,33,20.00,261.56,Month-to-month,No,1,Bank transfer,0,0,0,1
PETRA-01450,Male,1,30,51.82,2599.03,Two year,No,1,Credit card,0,0,0,24
PETRA-01451,Male,0,26,113.28,5787.29,Month-to-month,DSL,2,Electronic check,1,1,0,1
PETRA-01452,Male,0,18,57.29,1182.90,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-01453,Male,0,0,44.69,0.00,One year,DSL,0,Bank transfer,1,0,0,12
